Page Path,Base Url
/products/scanners/general-purpose-scanners.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/handheld.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/handheld/ds4800.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/handheld/ds4800/ds4800_series_spec_s.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/handheld/ds6700.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/handheld/ds6700/ds6700_spec_sheet.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/handheld/ds6707-dp.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/handheld/ds6707-dp/ds6707_dp_spec_sheet.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/handheld/ds6707-hd.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/handheld/ds6707-hd/ds6707_hd_spec_sheet.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/handheld/ds6708-dl.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/handheld/ds6708-dl/ds6708_dl_spec_sheet.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/handheld/ds6878-dl.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/handheld/ds6878-dl/zr_34_motorola_ds687.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/handheld/ds6878-sr.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/handheld/ds6878-sr/ds6878_sr_.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/handheld/li2208.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/handheld/li2208/li2208_hc_specificat.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/handheld/li2208/li2208-spec-sheet.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/handheld/li4278.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/handheld/li4278/li4278_spec_sheet.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/handheld/ls1203.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/handheld/ls1203/ls1203_spec_sheet.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/handheld/ls1203-hd.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/handheld/ls1203-hd/ls1203_hd_spec_sheet.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/handheld/ls2208.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/handheld/ls2208/ls2208_spec_sheet_.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/handheld/ds4308.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/handheld/ds4308/ds4308_sr_hd_dl_spec.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/hands-free-on-counter.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/hands-free-on-counter/ds9208.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/hands-free-on-counter/ds9208/ds9208_spec_sheet.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/hands-free-on-counter/ds9808.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/hands-free-on-counter/ds9808/ds9808_spec_sheet.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/hands-free-on-counter/ds9808-r.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/hands-free-on-counter/ds9808-r/ds9808_r_spec_sheet.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/hands-free-on-counter/ds4308p.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/hands-free-on-counter/ds4308p/ds4308_p_spec_sheet.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/hands-free-on-counter/ds7708.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/in-counter.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/in-counter/ls7808.html,https://www.zebra.com/us/en
/products/scanners/general-purpose-scanners/in-counter/ls7808/ls7808_spec_sheet.html,https://www.zebra.com/us/en
/products/scanners/rugged-scanners.html,https://www.zebra.com/us/en
/products/scanners/rugged-scanners/ds3500-er.html,https://www.zebra.com/us/en
/products/scanners/rugged-scanners/ds3500-er/ds3500_er_series_spe.html,https://www.zebra.com/us/en
/products/scanners/rugged-scanners/ds3508.html,https://www.zebra.com/us/en
/products/scanners/rugged-scanners/ds3508/ds3508_spec_sheet.html,https://www.zebra.com/us/en
/products/scanners/rugged-scanners/ds3578.html,https://www.zebra.com/us/en
/products/scanners/rugged-scanners/ds3578/ds3578_spec_sheet.html,https://www.zebra.com/us/en
